task_id,passage,difficulty,slate,chosen_item_id
task_tr000039,"This was a favorite spot when I lived on the East side of Tucson in the 90's. I used to ride my mountain bike up and down the sides of the lake, and loved this place. I had",t3,item_68e15ee2cf8e50fe;item_3896a2cdcf0dbb38;item_0cc4e35774046f10;item_46deba985e9a73da;item_eeb12beb744de405;item_8deee17bbf47efb6;item_6662f2223c8023e2;item_4edb4328a9158bbb;item_0ccc5b047373c8d1;item_79d85299d190fda6;item_6244406f706c42c5;item_15b2d468b44e1e52;item_28f0de96a8ab972e;item_4f937aff472eb992;item_2585abaa541aed5d;item_91130611bfbad009;item_d44de57683c2cf03;item_10345a589514e2f1;item_0275955d38e112df;item_7ade0e7be50d7d1b,item_0ccc5b047373c8d1
task_tr000040,"I am always shocked when I see the reviews complaining about this store. The comments about racism and such. I always get smiles, and maybe teasing about my poor spanish... or some",t1,item_084a4ca51cd4520c;item_95fb2f64d93957f9;item_63770bdcfe7da435;item_4779feab9bddf8ed;item_0d6a967a09a6c397;item_6ee515a915b89b23;item_3a4e3623760de247;item_89debc9c01741e89;item_09916dd7c0eaf189;item_606f4bd2ca8fd1b1;item_c7c7be5b7c98c43f;item_7ee0dc9326941ee9;item_225769f583ebfb66;item_5efefca4e2ca3c52;item_90013bdb46cd1552;item_b05c5002e5d08b0b;item_b7995a1ad821ee2d;item_2ad4e43f5264f7c2;item_9c6b8435af459368;item_74120590b6430ad7,item_7ee0dc9326941ee9
task_tr000041,"My pool pump stopped working and I suddenly noticed several packrat holes around the area. I found on Yelp, and after placing calls to and to a pest company, t",t3,item_089483da20f71920;item_d84c6d0fcc9dcf10;item_8635f4d0b0b16bb8;item_873e5cf4c78d92db;item_e96953b9589fd93c;item_a3012db0caf78f29;item_826ccf2047ab0d3f;item_d10a6a86184c9902;item_0950de4ab0b4eab9;item_3329ababe638e77b;item_7d8c2fbf2e6ec9ac;item_f0e5b52a4c66c409;item_7811512745f4c4fb;item_bdad93807177d5aa;item_cbaf40e693da4af3;item_ef741cac16ffb42c;item_9d52eec0ff085ca4;item_eeb4dbfc7664fa40;item_d3e99e9d6c491566;item_1482f360d05c7064,item_3329ababe638e77b
task_tr000042,"Edit - Read the ignorant, bigoted response from the owner below. Attempting to justify using a bigoted hate slur? Really? Was here tonight during an altercation in which someone i",t5,item_0b7ea0c59e46de76;item_9c1f5f0947a6f5a4;item_5406b6636eb39167;item_910dec5ef2645871;item_25fac6a442f19dfc;item_ffbff0fa9f9432c1;item_146d9a944348e5cc;item_29227c91920b41ef;item_975d97211f9764ef;item_4258756312cdc004;item_235afb2ceeeb1374;item_6b83d63540aafc88;item_d37293fd42518b75;item_24b96903d754d157;item_b2c90a1d4ed31dc1;item_ac054c58e14f69ac;item_3b3265c21181eec8;item_b0f44a87356fab7d;item_b5d7776d1c282a08;item_b9e16eb386f51c7e,item_ac054c58e14f69ac
task_tr000043,This little offers something different and you should definitely stop by and try one of their unique meat pies! My favorite is the Curry Chicken. A must try. Don't let the,t4,item_af6cb541a1756d35;item_807b2cc2899566b9;item_52a489a6218624c7;item_535664e285ab7910;item_132615029a7e8e5a;item_500a6e261d11c4cb;item_c8cd10a159c48d7d;item_cffd917e63076c07;item_72c45528c717e908;item_66f2c5be9e4c5818;item_39debcb33298dcf6;item_f902e1cb7878f67b;item_3ae85a11dfa95867;item_a4570fd517392d0f;item_f9ca5573b58701fc;item_9ca2b9d20d57168f;item_fb741008b877051b;item_b7e9204396ea8d15;item_e07974a3040fc6a4;item_43a24bb74655cbd7,item_72c45528c717e908
task_tr000044,"Apparently there are two types of : indoor and drive-through. The Philly one is indoor, which is usually considered a more fun one. We don't have kids, and overall",t4,item_d21f766f1960075c;item_cbef06e1655c9783;item_183aa6b277a904ec;item_25ac2264f5dec8d5;item_4d2f6af5b660b84e;item_ce1475aac2450e77;item_1d32ab341e31d50d;item_525fe237c18786f8;item_2fbed31ce4d8e9e0;item_bfda05cef5145834;item_73e2880a5f196cbf;item_270153ec7d9879f8;item_a2ac21bc08f168a8;item_7c23f0c5eef33abc;item_b9c3094d107778b7;item_e08e180bb255be71;item_5e53c799334b2ca1;item_2e88a608e6877768;item_736f1b66f0aee3e6;item_4ddb43e67ff3be9d,item_270153ec7d9879f8
task_tr000045,"My first time ever to go to a dermatologist's office. This was a nice office, the waiting room had a pretty fish tank and the receptionist was very nice, quick and within minutes o",t1,item_50a344ea8b5bd32d;item_ed9d645ada727f66;item_4e3eff589259dba5;item_5433ea0b6b797744;item_9ee3fd2a4b19c11d;item_0117a258a7b025e2;item_a8ddedfbd161ced0;item_d3df1854b0477de0;item_9777fb9f8fa96fe5;item_4b670214a58d6daf;item_4ec10df2d6929cb8;item_1c785eea2526c556;item_2d0daf69353d823d;item_c817cde6b1208ceb;item_8a1f60b2aba9cf1d;item_2df390063e45a5ed;item_9818b14eaaedf3c6;item_386e77824c52a66f;item_9df91af96da025fe;item_6cc6b6ca40a1663c,item_d3df1854b0477de0
task_tr000046,Bad leadership is the road for failure... Service was slow before and slower now with new building. But most are very slow that is why everyone go to the others because,t3,item_b4e1bfbb2fa5c1ee;item_f3d6d3fc27f42c1c;item_76cd85b1268bbcb2;item_6f2086a6cb355094;item_17dbc355fe28c39d;item_dfe3db2f98d782b3;item_e85e15157f4127ea;item_495cbd9a941e326f;item_5a511b985903f648;item_b7d33354a779cb7e;item_d1392dfe3419098a;item_7159a6bef2c803eb;item_87c3b03e26ec1fba;item_8190ab7e19433ea2;item_86202f642421e54b;item_cebbbff51518471c;item_48d7a0fa7b1c75c6;item_9f56622889db6088;item_9677f0ad67b00e23;item_c70f3402bcb15a42,item_9677f0ad67b00e23
task_tr000047,Bebe is so sweet and does stellar work!!! I drive all way from Wesley Chapel to get my s done here!!!,t1,item_646715012fbf2bfd;item_391fdd0e063cc2bd;item_7c36b5d419df3519;item_3d9f752d9aabcd02;item_be6bc9297c84f766;item_9d8269f55258298c;item_300d66584ac0383a;item_fe360815f6f69307;item_1784c7a9a28cc1d9;item_914ff559b12c51ae;item_f93f369c54199b0b;item_1e1336959e649377;item_4e1395d32ed1f7d0;item_94f6dc34e637e83a;item_d0abf7bc5311c640;item_3be1f70ba3adef8b;item_4a0ce5044a85bbf0;item_1d28c1fe527cc954;item_77509b42bfbb8f3f;item_8795d39f42d59a09,item_300d66584ac0383a
task_tr000048,"The ambience and service at was great! The server was very friendly and attentive. The food was good, but it was nothing special. Also, the portions were extremely small. F",t4,item_5f19ce540db85715;item_99802a999b889f0f;item_160004609e313e19;item_8213f2e08e45f162;item_12aa889be11c18c9;item_d7b704db5f3c04a8;item_878a635d67475dc7;item_c5f532048883a5c4;item_1f8f184c6e292377;item_aa61fa157add7e6e;item_967ad4bdc827fe96;item_4bd5217cb8769cb9;item_4417a14c08c6e0ea;item_a0680b4bb41b0327;item_93d3eb8c2d6899d6;item_121f17ea439461cf;item_5179ff7ca600c355;item_8aebe40b2d164342;item_4867e2f59dc24add;item_8c7b6917839f28e8,item_d7b704db5f3c04a8
task_tr000049,"Update: 1.5 years later, let's talk about the large, ugly scar that now affects my ability to find work as a model because some brainless ""doctor"" put heavy-duty stitches in an are",t3,item_178680996cf8b262;item_d2a8b16df0695ca8;item_1c9057528bd9bc95;item_1ff3425d9816fffb;item_8a6013abd69fec59;item_6893fd0c56f9b374;item_1cd1f94ba173dd3a;item_4f9c734c82471844;item_27b23143f686435b;item_432c04b2c4301abe;item_9d05932e58daf5c6;item_98f4ce4f606a5bc3;item_416b1c1fb16ec523;item_b8d885177ee555c6;item_74b84bf165634c23;item_d3749fa5be4acdcb;item_4aa67407d1923d5e;item_2cf072b219cefbf4;item_ee25c8e84031be90;item_07c59ee8b5c30277,item_432c04b2c4301abe
task_tr000050,Craving a solid cup of . Fresh hot brew. No frills. Barista recommended a nutty Guatemalan brew. Just what I needed. Totally recommend you take a stroll in for some goodness.,t5,item_1badde07ab2e56f4;item_e14d9de92e85ed2f;item_ff7b05a7945e6834;item_cdbf79e0474d32da;item_7998b37f01e0e935;item_64651023f5ae0f09;item_6a812d1fecb32308;item_496ec5226d6ec877;item_065910627cee1cbe;item_9c7c938fef348ea6;item_9ca2b9d20d57168f;item_376b2c5008c407a2;item_55c8e74ddfa66274;item_2df8c89df6e40928;item_7e6f1e151ffa4e9b;item_d386f22c1aa3c1d0;item_8ed10fed7f0ec0ef;item_e115a8db020406c1;item_94bb178f8396d9f1;item_7358ee39cfb75b0d,item_cdbf79e0474d32da
task_tr000051,"I went to this place right after class looking for something quick to eat. I didn't know what to expect, but it was worth it. The food was delicious and for a fair price. I believe",t3,item_81b40270fae4d310;item_6362492bd301e831;item_340eaa3983b376f7;item_8ef028db0a761ad1;item_df084547c4014785;item_a74c3bc50b0cb2e8;item_f47bc7f0e9cc1fd8;item_6df241a5374919b9;item_66a1859b2984ee24;item_155b51e6c4531f12;item_83d478fd00b26eb9;item_3aadc9e21023c9b1;item_ee5ecda4a21a1769;item_2a565ed3855a5f4e;item_3965dd9a0ea9f68c;item_d644c4451581bddb;item_42ae3ba41ef84348;item_7c4cd37ab707d8f2;item_9e354f08e1706c15;item_a45726b94ab444bc,item_6362492bd301e831
task_tr000052,"Two weeks ago, I went there and wanted to get local driver license . And they said that they need one more document .ok, I did my work and brought the document they need and went t",t1,item_b173050ccf50aaf1;item_540a8bf1d85fe685;item_c14743442a18b90d;item_97814a78db96d9b0;item_87b283f8f09b991d;item_93afd11c8fa4c706;item_da29fb0d783233cb;item_4f7b9fcc29704cc6;item_e675f24a19d0c4ea;item_2037d47ead50c309;item_87899b096318636f;item_a911325d9b4d1a76;item_51c89eaaa2a689cc;item_791a5a649192177a;item_c73ea88bab5205a7;item_7afe843c10e7c936;item_6bbfc7c0456cc674;item_639677ae1f364c92;item_c4a905abb221cde6;item_738c60523a63f6af,item_c4a905abb221cde6
task_tr000053,Cheap and good breakfast sandwiches! Friendly and inviting staff. Nice to order take out.,t1,item_7e37c4b4de96686e;item_fac6f816803a4244;item_25679543f3bbafec;item_6855e0bde095eacf;item_21b0ccc9f84f172e;item_e4d6280b84e0f3b5;item_689d632f0ec2fd35;item_0ba70ba099e791d1;item_12ed0c03e01e86ef;item_9a37113882de7baf;item_782f6388b24e9882;item_4bef74de297d2da9;item_42c39855a0c01983;item_aa9acecf11ecc28b;item_c9c2bbe6a7ee40cd;item_05199dff30ef137b;item_09bf2e4020a7341f;item_46e1594eac157743;item_fde54e2f3c68a298;item_b702b468c04ec84f,item_12ed0c03e01e86ef
task_tr000054,"The food here is the standard Chinatown fare and, while edible, is nothing to rave about. Street parking on the residential streets can also be tricky although it is convenient if",t2,item_09e84b961e556bcc;item_996172d2f6ffab5d;item_2f5da9805666cf3d;item_e9def3bbd4c8af3f;item_1b4976339cefe47a;item_4bfc7a94cfbb6e2f;item_9f1d68d3ea851d6e;item_fe2231c7569dc3c3;item_9c5f35e27fe8248a;item_5d41fb83f300cdd6;item_5d92e610ae7842e5;item_1b8c159960e01151;item_e49536423d55a4c3;item_352bf88c58f108e1;item_0532553e4d3a6977;item_83ce24ee7e5e4dcb;item_24e4cc335e830ecc;item_937d5a3620a4cb5e;item_05a1146f1dffd86f;item_f5593588b42580b8,item_f5593588b42580b8
task_tr000055,"Very nice people, and an intimate way to learn how to cook. We came in a group of 6 and we learned techniques while enjoying a meal and meeting new people. The hosts\instructors ar",t1,item_8952fc84e1977906;item_6bb82a4e72a03b6f;item_12070bedc8f83655;item_4440ef2548d4553d;item_3e38e3acd1a629b5;item_01d965dd33df924c;item_6952ec466eeca4e9;item_033b1bbcee4242fa;item_31a3571df1c8b25f;item_4ed4a9de4521a2ee;item_78c5dc9797723c59;item_933bceef753ec6dc;item_ad4dfbed0a6abb97;item_5edfe0fabe8cdcfa;item_543bb4902b995c10;item_818e552d28d43a26;item_6352d4e511951a5a;item_587157ed3dc59c4a;item_a36696a3885cca46;item_0a6e9b391791ff06,item_31a3571df1c8b25f
task_tr000056,"Ride or die. I've been going to & for about two years now, I started with nail services, including nail art, added Pedi services, and recently also added hair services. I",t3,item_063557d6a05ed9d2;item_ebaa0e863747f946;item_054a67853fae4e52;item_b45e5ba4b0a86d9b;item_c4767115a5c32d4f;item_b4c75c9ba3fac2a4;item_7c36b5d419df3519;item_ebe20b52274d1c5c;item_064d605a80005cd2;item_4931d67d1a6846ca;item_54096fb9c1ef3706;item_807c79101b50b9f7;item_4f4a1dd4c91ac1b2;item_1958add5f0b60c74;item_21e57ef33a6699c9;item_ec6755f3bb070cbd;item_7208d6216af1e6b5;item_fb0670ce06c6f74b;item_26ae0cc7a43c585d;item_e9f5d099ddbf2e12,item_b45e5ba4b0a86d9b
task_tr000057,"Your basic nail salon. They're friendly enough, they do a good job and the location is convenient (Penn Center, right across from Hall). I have no idea why Yelp lists this loc",t4,item_02225d78a3f48cdd;item_89717aa2392535e7;item_4e4d805a0208221e;item_7a795b3b6d7f7b6b;item_f905e928159b87f4;item_07ec912036ebfb08;item_e79bc62886aa76d5;item_47f597e4c8dffc57;item_8732e55101169f57;item_fbdd2ba56a441e0f;item_68bd67df6248509c;item_6aeec2f9344bc6e5;item_f797c63fdcb49880;item_61c5f13869864ef7;item_50c8a8a7fa3c9e65;item_9d89365ed8df9a58;item_34f46645a0eb310f;item_e8dc74cf55b5445d;item_f7e3f26d5b07000d;item_064d605a80005cd2,item_4e4d805a0208221e
task_tr000058,"We found this place around the corner from a pretty busy Cheesecake Factory and decided to give it a shot. With my background, I've tasted a lot of in the past and I wou",t1,item_c2e461a6c3ba08ed;item_0eabb81a41ad2578;item_579e752bb59f6a1f;item_28fd64caab630a81;item_0ccb96b4302fbd9f;item_726c3e55c89121b2;item_9e42c8ee5a27fdc1;item_4eac7652041bcde7;item_72b78c3783c5f8bc;item_77be10d8791bb432;item_4175b738270ca33e;item_6690e0ff4e3c3f11;item_4417a14c08c6e0ea;item_6b1bab1b54b40d9e;item_2787f28f30502940;item_6ea98de5f6e65533;item_e5d0d55072c27715;item_445187c527b62a75;item_da9f31f7f84755a7;item_6bccb286f4e63214,item_72b78c3783c5f8bc
task_tr000059,"Don't be fooled by the fact that it's in a gas station, has some of the best cheesesteaks available in Philadelphia. I understand the magnitude of that statement, but",t5,item_eec850c5e4f5abad;item_7e591a71d32ffe05;item_cf8e710902c2b2ff;item_59cffcb4eeb81362;item_f32ca92d50ae948f;item_d462f36ff7c7dcba;item_363732955faa60b7;item_511cd14b2342e4b8;item_6a088417e71a4f0c;item_ab51eec19b0ef067;item_9c1f5f0947a6f5a4;item_d1e79e027191765e;item_136d8ecb88fd941b;item_cdf654447b6c33be;item_dfef6b86ae544ea1;item_91c7ae582ff73e0c;item_88d760ffeb456208;item_2b4103962bd534b6;item_2f0b988925541c52;item_b873d4b60f18c5a0,item_9c1f5f0947a6f5a4
task_tr000060,Today I went to get a chipped tooth repaired. I walked in and wasn't necessarily blown away by facility however I was blown away by staff which is most important. d,t2,item_8016cf4e1c825eed;item_739da61ed4731b51;item_07c59ee8b5c30277;item_fed5847ba0b8eecb;item_6fbabd393a37ad43;item_adaa55738a620880;item_28e0de1ed4e8db3c;item_678ca55f8ddeb6be;item_53fb9494d1ffc20e;item_878b7f01f172587a;item_9777fb9f8fa96fe5;item_113c086eeb4d8bf3;item_a12c31e9509f8efc;item_c5b8c8d379bd70cc;item_b3c62fcbc66ab0c1;item_27b23143f686435b;item_6b4756bd903a0e0c;item_9c7869d3bc24104a;item_e4c8b142c2d5fad3;item_74b84bf165634c23,item_53fb9494d1ffc20e
task_tr000061,"Came back again for 1 hour foot massage, and neck and shoulder massage. It was great! Joe did a great job! Only thing is that they didn't serve the same wine as last time when they",t2,item_d694aca6959067d4;item_dfbc8f13bdaf3567;item_92fac58e4ca06486;item_8e6c84645b2018f2;item_2f0ee413938d112d;item_655baba7595a1a8b;item_118b165ed889c3f3;item_b49ff8a034aae4cf;item_ce8fac25c8345c32;item_f04cce731e6faaa6;item_0a304f92a0016752;item_729a50643722d2a5;item_47ab48c0193c3f83;item_bffe9ba9f8e0cfed;item_b6faf69dbf9a7547;item_4a4031b08b35d0e5;item_c92ac166c0479f4d;item_f51f362761ccd8c5;item_6a9fbe8d00c21c26;item_249e273c6fd04dc2,item_2f0ee413938d112d
task_tr000062,These reviews are #FakeNews lol I parked illegally and I got towed. 1 Star!! The apt complex expects me to be an adult an MAYBE take out my own trash sometimes instead of having,t4,item_531f38e178276f59;item_f331a3b9f04032b3;item_6502a5fcaaf67146;item_72fb25a02e224f3d;item_0d114bea05d7661e;item_07d47b768a4cd28d;item_d6995a8311ca91ee;item_c9eb0c16aac68a9c;item_7bb8a1e7a4a02506;item_bdad93807177d5aa;item_673e722e2d5ac615;item_2b27731b24507292;item_509abee58a40f103;item_6aa33e3e050b16a9;item_d10a6a86184c9902;item_1aab05cd8fdd7c22;item_fda0912965bb524b;item_a0ab0e868ba1e9ab;item_268a53cd3f992600;item_4ca2b4d5c10c0321,item_d6995a8311ca91ee
task_tr000063,This is by far the best I have worked with!!! The website/app is incredibly easy to navigate with a logical set-up. The ers are always warm and welcoming. But I really wa,t5,item_127126aa4f2ec702;item_989b6d00b62aa582;item_e8644b5ec11783a2;item_5d230baa95c0e2ed;item_f8a55c66fb49aec0;item_4003ad78a155d591;item_f58af6978f2849b8;item_ea9a61a2c4f1eab7;item_99bdcc3e5d8cc0e3;item_f696b07c9055d424;item_01fa6df59524c7f6;item_587ef7988e2b32ec;item_c3cddfd398446dc5;item_960a71221c60aa47;item_90945f4b3f1168c8;item_782ad632214bbdc8;item_33226384d377448b;item_76681ab370347cce;item_004b32240209dc6d;item_d4cf1d94d3654e41,item_782ad632214bbdc8
task_tr000064,So happy I stopped on my way by. Donuts were good but where this place shines is the awesome staff! The GM was super sweet and amazing...totally love them. Will definitely stop by,t5,item_c44c5dd9930c1cc2;item_594836a110b470e8;item_c2e12f01f457c835;item_a1ec19967299c9fb;item_2b89d732c1d22125;item_30852d3bc9663c8c;item_4540f3fc0421c522;item_27caa5a16693c5e8;item_06032ec6c1bf7a9a;item_401ec1d76ec3e1d6;item_4d9bf47fb433a682;item_b37b6aad51262f7a;item_e3ffdd7f389a7345;item_106bdc370639ded8;item_132615029a7e8e5a;item_bb1d411dda3bdc57;item_572ed9392db79d6d;item_ebb00511ce8092f2;item_f51dbd93edf2c6cf;item_c010d834a05a6d5a,item_401ec1d76ec3e1d6
task_tr000065,Another wrong order i dont know what it is .I PAY CORRECTLY WHY IS MY ORDER NEVER CORRECT. the girls blame the cook she walks over and u hear the cook yelling why didnt you say th,t4,item_ea4bd987089831ad;item_f06fc414a4b5ceeb;item_a7a299967b978177;item_62ebca5740f34e53;item_98faec4d4f2422c6;item_d386e2b073708352;item_9f7b5b43da5339cb;item_59874ea78e54e2af;item_c448d7c633b2dbcd;item_ce63e53d0d10915d;item_8e457b107ece68fd;item_1f801a387a731fd2;item_ee58b9b900f01fe2;item_0cc2e2306c63c03a;item_388b56259d48439e;item_bdda59e2c04cf3a9;item_a386bd297efd22a4;item_84a1904aa67c569f;item_c40c3a0742089062;item_91331bca7b2a9da7,item_a7a299967b978177
task_tr000066,"This 's is the most unique one we have been in as far as the décor. 60's diner, Mexican food , or ???. The place does come together to make a relaxing dining e",t4,item_3b04cfc7241f4c13;item_54a6d4c94c6d56a8;item_cef489389e6e0753;item_d50e28eeb2fbd99c;item_6a48b11b3d1d4840;item_937019debb00199d;item_a8265ef4c582dada;item_2fd3a7fa8109d978;item_73c8fa27ccbc47e1;item_9462a94c89774f47;item_6ad2fb8c9c2b03b9;item_89e2eb46174fc561;item_ca0b8036ece5a74b;item_b9c661122cabe35d;item_1ccccdcb363edc7e;item_da43694ebc25c754;item_6a8e645523962aaf;item_54655b595ac238c3;item_e0ac35add0c3ac39;item_5600ed8847828711,item_e0ac35add0c3ac39
task_tr000067,is a standard Philly serving a few draft and bottled beverages. They have outdoor seating which is nice. I enjoyed my $6 strong ale though that was the only beer on,t3,item_3898ca226fe22312;item_b5ef7e37ead1010b;item_7cdbbcfc67cbddbd;item_e9f2a0b847890f38;item_c8aa873eaf0830d9;item_60b082e46c812f6f;item_bb6b2a12d3cbf5ce;item_f6cc73d3ba446704;item_9c07284ec3f7f07e;item_099b3414408eb01e;item_ac26df72f7ccd4bc;item_13a4d43f9564f36e;item_22d337c905acff53;item_c7a648fb40289c6e;item_74e429f57815e1cc;item_0fccbb46bb58e6e9;item_2dec676e966b64c7;item_a217b9dac0a873aa;item_564980239594f090;item_d355f5d56f95ba08,item_ac26df72f7ccd4bc
task_tr000068,"Beautiful place for a run! On Thanksgiving, it's lovely to run parade route and end at this . bathrooms by boathouses are relatively clean and well maintained, so",t1,item_4cbbbdb398de9612;item_04b986f1e1612332;item_f3ee57ee5208be97;item_37d59eea9ae0ed54;item_bd78b39e204cc7cc;item_3fbcd50a6dba1d3f;item_0cc4e35774046f10;item_a911325d9b4d1a76;item_a3caf7251742c464;item_7772be3f1093d323;item_1d833f5745d404f9;item_4edb4328a9158bbb;item_5af1d3412bab9c09;item_92be6b62d06ba0ae;item_0733fc7c5973a28b;item_1db9e3e6af91d745;item_5c0e2e21e84e1348;item_54cd9256108961ad;item_fa78626e50913ad0;item_27c6d633859d5de0,item_0cc4e35774046f10
task_tr000069,I would give this place 5 stars alone for food and service.... But had to knock em down a peg because of seating and size. food is absolutely amazing.,t4,item_142fec2d0c989a52;item_db1b2ea0eb7d78f6;item_cce779b8d7152163;item_d4d4097b179badb5;item_a84f9d5d1c33ec37;item_617dc085ecd4d093;item_b5edd3e18ec41b5d;item_c222b9280d0adf84;item_79a7c0b0d1de8c53;item_6050c5531fcdd2b2;item_1cf9ce8258fd1ff2;item_7acaa8f6522bb530;item_a59a567f2c18c627;item_876c6a7b2c5f0bac;item_d55063e16bac44e3;item_2f7a3c58fce369a0;item_2d4583579ef9758a;item_23a74fb2ea89f287;item_348136e69da5c11f;item_cc1a4bdf95dfd472,item_23a74fb2ea89f287
